,Unnamed: 0,0,1,2,3,4,5,6,7,8
346,3,"LAKE AND BAKE SHOP, LLC 
Trade Name:",PAAA-4KM3-ZROE,SHAWNBURCHAM@AOL.COM,2142051564,EUFAULA,74432.0,PITTSBURG,,
347,4,"THRIVE EXTRACTS LLC 
Trade Name: THRIVE CANNABIS COMPANY",PAAA-YQNG-HXZ7,REDSKYRANCHOK@GMAIL.COM,9187609429,EUFAULA,74432.0,MCINTOSH,,
348,5,"PHARMAFLOWER GROUP INC 
Trade Name:","PAAA-MV9X-
YWUE",WALKERPJOK@GMAIL.COM,5804853703,FAIRFAX,74637.0,OSAGE,,
349,6,"WILD HERB LLC 
Trade Name: WILD HERB LLC",PAAA-EJVQ-PNQB,CHUFFMAN@WILDHERBLLC.COM,4058342029,FAIRFAX,74637.0,OSAGE,,
350,7,"INDIE FLOWER INC 
Trade Name:",PAAA-G3XE-Q9ED,JWF1230@GMAIL.COM,9186193221,FAIRLAND,74343.0,OTTAWA,,
351,8,"JMP AGRICULTURAL FARMS OF NORTH EASTERN OKLAHOMA 
INC. 
Trade Name: EVERGREEN WELLNESS",PAAA-NYO5-GT8N,USAFLYER@SBCGLOBAL.NET,4058803791,FAIRLAND,74343.0,OTTAWA,,
352,9,"MONKEY ISLAND MEDICINAL LLC 
Trade Name:",PAAA-EYRL-KQPD,LILBLADE96@GMAIL.COM,9183146819,FAIRLAND,74343.0,OTTAWA,,
353,10,"ALPHA AGRONOMIC EXTRACTS, LLC 
Trade Name: CLOVER EDIBLES & TINCTURES",PAAA-41KH-LQ4X,RACHEL@ALPHAAGPRODUCTS.COM,5805418998,FAIRVIEW,73737.0,MAJOR,,
354,11,"WICKED SISTER'S CANNABIS COMPANY LLC 
Trade Name: WICKED SISTER""S CANNABIS COMPANY",PAAA-EK6K-4IK5,LZBTHDEUNK@YAHOO.COM,5804026058,FAIRVIEW,73737.0,MAJOR,,
355,12,"DCFB LLC 
Trade Name: MAD SCIENTIST CANNABIS COMPANY",PAAA-N1FJ-IYW8,DEWELLBREWER@GMAIL.COM,5806477246,FAXON,73540.0,COMANCHE,,
356,13,"C & J   GROW & PROCESSOR LLC 
Trade Name: C & J GROW & PROCESSOR LLC",PAAA-ZYTL-6AF7,"COMPLIANCE@HIGHSOCIETYOK.CO
M",4056135816,FLETCHER,73541.0,COMANCHE,,
357,14,"M&D BARN LLC 
Trade Name:",PAAA-NKE7-PAFH,TIM@HIGHSOCIETYOK.COM,4059238930,FLETCHER,73541.0,COMANCHE,,
358,0,"DEW BEE SWEET, LLC 
Trade Name: DEW BEE SWEET",PAAA-OQEL-VY32,DEWBEESWEET@GMAIL.COM,9188686839,FORT GIBSON,74434.0,MUSKOGEE,,
359,1,"WAVVVVVY PRODUCTIONS LLC 
Trade Name: WAVVVVVY PRODUCTIONS",PAAA-N1WT-IBZH,"KBGREENEINVESTMENT@GMAIL.CO
M",4254964824,FOSTER,73434.0,OKLAHOMA,,
360,2,"OK MEDICAL PLANT PROCESSING, LLC 
Trade Name: OK MEDICAL PLANT PROCESSING",PAAA-VK6H-5EJS,DAN@OKRXPLANT.COM,9185219180,FREDERICK,73542.0,TILLMAN,,
361,3,"JACKPOT LABS 
Trade Name: JACKPOT LABS",PAAA-NYX9-K0E8,JACKPOTACRES@YAHOO.COM,5803724606,FT TOWSON,74735.0,CHOCTAW,,
362,4,"MOBOOZLE LLC 
Trade Name: THE HEALING CANNABIS STORE","PAAA-VK6W-
UO9O",GAMBRELL75@GMAIL.COM,9185712620,GANS,74936.0,SEQUOYAH,,
363,5,"GOD'S NATURAL GIFT, LLC 
Trade Name: HIGHLY DISSIPATED",PAAA-IEC7-UIEL,GODSNATURALGIFT7@GMAIL.COM,5802127766,GARVIN,74736.0,MCCURTAIN,,
364,6,"CHICKNTACO, LLC 
Trade Name: CHICKNTACO",PAAA-0SXZ-IZT7,DUGHOOTEN@AOL.COM,4058080252,GEARY,73040.0,BLAINE,,
365,7,"KASHMIR EXTRACTIONS LLC 
Trade Name:",PAAA-4JKQ-Q5MU,"KASHMIREXTRACTIONS@GMAIL.CO
M",5803303537,GEARY,73040.0,CANADIAN,,
366,8,"ANVIL PROCESSING, LLC 
Trade Name: ANVIL PROCESSING, LLC",PAAA-YNTZ-WX3D,DHOWELL@GREENGROWLABS.COM,4056121187,GLENCOE,74032.0,PAYNE,,
367,9,"BURNETT FARMS 
Trade Name: INFINITY PHARMS",PAAA-N1LU-ZW9U,BURNETTFARMS13@GMAIL.COM,4057470896,GLENCOE,74032.0,PAYNE,,
368,10,"BURNETT FARMS, LLC 
Trade Name: BURNETT FARMS",PAAA-NJLY-VWKH,BURNETTFARMS13@GMAIL.COM,4057470896,GLENCOE,74032.0,PAYNE,,
369,11,"SAGE FARMS, LLC. 
Trade Name: STERLING CANNABIS COMPANY",PAAA-NKS2-M1IX,BNEAL@SAGE.FARM,9188528878,GLENPOOL,74033.0,TULSA,,
370,12,"788TECHNOLOGIES CORPORATION 
Trade Name: BISON & ROSE",PAAA-4JM4-BRZF,STAN@788TECHNOLOGIES.COM,4052295072,GOLDSBY,73093.0,MCCLAIN,,
371,13,"710.X LLC 
Trade Name: BOBBY WINFREY",PAAA-4JOS-OQTU,BASSHUNTERSHANE@GMAIL.COM,9183465123,GOLTRY,73739.0,ALFALFA,,
372,14,"DOC ROSIN EXTRACTS LLC 
Trade Name:",PAAA-EYCJ-IIMZ,KWSOONER@YAHOO.COM,5803181568,GRANDFIELD,73546.0,TILLMAN,,
373,0,"LAZY VS LLC 
Trade Name: LAZY VS LLC",PAAA-4YM5-DFBN,VECHRIS3@GMAIL.COM,9034238038,GRANT,74738.0,CHOCTAW,,
374,1,"PHARM AIDE PHARMS, LLC 
Trade Name: PHARM AIDE PHARMS",PAAA-E1EL-ZAI9,PHARMAIDEPHARMS@YAHOO.COM,5803269326,GRANT,74738.0,CHOCTAW,,
375,2,"TADPOL WELLENESS CORPORATION 
Trade Name: TADPOL WELLENESS CORPORATION",PAAA-41UM-BXAB,TADPOL420@GMAIL.COM,8177713708,GRANT,74738.0,CHOCTAW,,
376,3,"GROWSTAR LLC 
Trade Name: GROWSTAR LLC",PAAA-4K2U-ZZHR,JGSTARR5@YAHOO.COM,7032093322,GROVE,74344.0,DELAWARE,,
377,4,"HONEY CREEK LABS LLC 
Trade Name:",PAAA-E14G-M1XX,ANDY@HONEYCREEKLABS.COM,9188016000,GROVE,74344.0,DELAWARE,,
378,5,"HONEY HOUSE ROSIN COMPANY LLC 
Trade Name:",PAAA-4KAS-IQLU,APBTBCH@GMAIL.COM,9188011656,GROVE,74344.0,DELAWARE,,
379,6,"J & S PROCESSING, LLC 
Trade Name: J & S PROCESSING, LLC",PAAA-2FYL-LZYA,"LUCKY.LADIES.FARM.OK@GMAIL.C
OM",8169299461,GROVE,74344.0,DELAWARE,,
380,7,"J&O ENT LLC 
Trade Name: BUD DIAMONDS",PAAA-EKN5-BSXN,BUDDIAMONDSINC@GMAIL.COM,9183144047,GROVE,74344.0,OKLAHOMA,,
381,8,"KONG CONCENTRATES LLC 
Trade Name:",PAAA-NYSE-PYO4,GRBECKMAN@GMAIL.COM,7854333388,GROVE,74344.0,DELAWARE,,
382,9,"MISSBEHAVIN MANUFACTURING LLC 
Trade Name: MISS BEHAVIN' CANNABIS COMPANY",PAAA-P9NB-SODX,SCUBATHOM65@GMAIL.COM,8179373000,GROVE,74344.0,DELAWARE,,
383,10,"AI QUN LIN LLC 
Trade Name: AI QUN LIN LLC",PAAA-EKED-QYHU,MATT@STACYLEGALGROUP.COM,4058167228,GUTHRIE,73044.0,LOGAN,,
384,11,"GOLDEN GLASS LLC 
Trade Name:",PAAA-4JTF-GJKV,DAN.W.LUNDGREN@GMAIL.COM,4057477790,GUTHRIE,73044.0,LOGAN,,
385,12,"GOLDSTONE PROCESSING LLC 
Trade Name:",PAAA-VY2L-JRDN,GOLDSTONEFARMS@YAHOO.COM,4054319551,GUTHRIE,73044.0,LOGAN,,
386,13,"GREEN UNICORN LLC 
Trade Name: GREEN UNICORN CANNABIS",PAAA-4KO9-NIKQ,AARON.PENIX@COX.NET,4056354807,GUTHRIE,73044.0,LOGAN,,
387,14,"HIGH HORSE, LLC 
Trade Name:","PAAA-FPMQ-
TRTM",JRJOHN2002@GMAIL.COM,3168060001,GUTHRIE,73044.0,LOGAN,,
388,0,"HONEY CREEK EXTRACTS 
Trade Name:",PAAA-NJ3B-BZBH,"CHARLY.GONZALEZ@HONEYCREEKE
XTRACTS.COM",9182772016,GUTHRIE,73044.0,LOGAN,,
389,1,"KIND OKIE LLC 
Trade Name: KIND OKIE CANNABIS",PAAA-EJVI-LZ5K,FRED@LIVINGINVESTMENT.COM,4057612962,GUTHRIE,73044.0,LOGAN,,
390,2,"MINT VENTURES LLC 
Trade Name: MVP",PAAA-PLFJ-LUOM,JHAYS9222@GMAIL.COM,4053657674,GUTHRIE,73025.0,LOGAN,,
391,3,"NATIVE VITAITY LLC 
Trade Name: NATIVE VITALITY",PAAA-4KX2-NSN8,"NATIVEVITALITYLLC19@GMAIL.CO
M",4059066282,GUTHRIE,73044.0,LOGAN,,
392,4,"PH KITCHEN LLC 
Trade Name:",PAAA-E1HB-AS9P,"ANDREWJACKSON1105@GMAIL.CO
M",4058088851,GUTHRIE,73044.0,LOGAN,,
393,5,"RELIABLE PROCESSORS LLC 
Trade Name:",PAAA-NJTN-QPPI,QUADRANT3@YAHOO.COM,4054300162,GUTHRIE,73044.0,LOGAN,,
394,6,"RIDE THE SKYWAY 
Trade Name: SKYWAY",PAAA-DIMY-1FBQ,BK@RIDETHESKYWAY.COM,4055906869,GUTHRIE,73044.0,LOGAN,,
395,7,"SEVERUS PROCESSORS, LLC 
Trade Name:",PAAA-OVEC-AU07,RNOPRODUCTIONS@GMAIL.COM,4052699085,GUTHRIE,73044.0,LOGAN,,
396,8,"SMS FARMS, LLC 
Trade Name: HIGH HORSE CANNABIS",PAAA-4JNN-YCCL,SMSFARMSLLC@GMAIL.COM,4054443030,GUTHRIE,73044.0,LOGAN,,
397,9,"SUNDAY EXTRACTS 
Trade Name: SUNDAY EXTRACTS",PAAA-EKUG-WNID,JESSE@REDDIRTSUNGROWN.COM,4052032754,GUTHRIE,73044.0,LOGAN,,
398,10,"SUNDAY EXTRACTS LLC 
Trade Name: SUNDAY EXTRACTS",PAAA-NYIN-5SXK,INFO@SUNDAYEXTRACTS.COM,4056983134,GUTHRIE,73044.0,LOGAN,,
399,11,"TERRY'S HAZE COLLECTIVE L.L.C 
Trade Name:",PAAA-4K6P-WBU7,"TERRYSHAZECOLLECTIVE@GMAIL.C
OM",4053615838,GUTHRIE,73044.0,OKLAHOMA,,
400,12,"THE GOAT LAB, LLC 
Trade Name: THE GOAT LAB, LLC",PAAA-TKL1-BIGQ,DAN@APLINEOK.COM,4053263182,GUTHRIE,73044.0,LOGAN,,
401,13,"URBAN FLORA EXTRACTS LLC 
Trade Name: URBAN FLORA EXTRACTS",PAAA-NJMG-K4EL,INFO@URBANFLORAHERB.COM,4059968061,GUTHRIE,73044.0,LOGAN,,
402,14,"VETERIBUS LLC 
Trade Name:",PAAA-TC7V-AK92,KEVENHAYGOOD@COX.NET,4052422072,GUTHRIE,73044.0,LOGAN,,
403,0,"WANG WANG LLC 
Trade Name: WANG WANG LLC",PAAA-NKYZ-JY1I,MATT@STACYLEGALGROUP.COM,4057353800,GUTHRIE,73044.0,LOGAN,,
404,1,"WHITE LABEL PROCESSING INC. 
Trade Name: WHITE LABEL PROCESSING INC.","PAAA-SKHR-
UXWG",HOLZBAUGH@YAHOO.COM,4058378873,GUTHRIE,73044.0,LOGAN,,
405,2,"CANNABLESS PROCESSOR 7 LLC 
Trade Name: CANNABLESS PROCESSOR 7",PAAA-0NYD-9LRO,CSISERVICESOKC@GMAIL.COM,4054569997,GUTHRIE,73044.0,LOGAN,,
406,3,"MEDECINE WHEEL 420 LLC 
Trade Name: MEDECINE WHEEL 420",PAAA-EJOA-GFYC,MEDECINEWHEEL420@GMAIL.COM,4052274240,GUTHRIE,73044.0,LOGAN,,
407,4,"JOE BEAR CANDY COMPANY LLC 
Trade Name: KOALA EDIBLES",PAAA-VKYD-RPUU,OK.KOALAEDIBLES@GMAIL.COM,5806519079,GUYMON,73942.0,TEXAS,,
408,5,"CROOKED RIVER PROCESSING 
Trade Name:",PAAA-VJF7-RRZF,"CROOKEDRIVERCULTIVATORS@GM
AIL.COM",5803030732,HAMMON,73650.0,CUSTER,,
409,6,"CANADIAN BLUFFS LLC 
Trade Name:",PAAA-UEBA-YCRD,MATT@STACYLEGALGROUP.COM,4058167532,HANNA,74845.0,MCINTOSH,,
410,7,"ALTERED STRAIN LLC 
Trade Name: ALTERED STRAIN",PAAA-OIKG-DUXT,MIKE@ALTEREDSTRAIN.COM,4058237190,HARRAH,73045.0,OKLAHOMA,,
411,8,"CULTIVATOR'S CHOICE 
Trade Name: CULTIVATORS CHOICE LLC",PAAA-V1ZD-TYVN,CHRISHERRIN447@GMAIL.COM,9092627750,HARRAH,73045.0,OKLAHOMA,,
412,9,"EXTRINSIC AMBITIONS LLC 
Trade Name: EXTRINSIC AMBITIONS",PAAA-HBJE-EQVU,JOSEPH.HALPIN1@GMAIL.COM,4055653236,HARRAH,73045.0,OKLAHOMA,,
413,10,"QANNABIS CREATIONS 
Trade Name: QANNABIS JOINTS",PAAA-YEOH-REWZ,MUTINY116@GMAIL.COM,5124339090,HARRAH,73045.0,OKLAHOMA,,
414,11,"SERENITY CHEMISTRY LLC 
Trade Name:",PAAA-GRZW-MJFK,SERENITYCHEMISTRY@GMAIL.COM,4054299802,HARRAH,73045.0,OKLAHOMA,,
415,12,"SWEET SAP EXTRACTS, LLC 
Trade Name: SWEET SAP EXTRACTS",PAAA-4JOU-VNAH,"JHENSON@SWEETSAPEXTRACTS.CO
M",4053140530,HARRAH,73045.0,OKLAHOMA,,
416,13,"TBM INDUSTRIES INC 
Trade Name:",PAAA-CCXE-LGRU,TLBAUER44@GMAIL.COM,4697040828,HARRAH,73045.0,OKLAHOMA,,
417,14,"WESTERN DISTRIBUTION COMPANY 
Trade Name:",PAAA-VJZP-SARJ,JEB.GOOSE5113@GMAIL.COM,4059052149,HARRAH,73045.0,OKLAHOMA,,
418,0,"PRIME ELEVATION, LLC 
Trade Name:",PAAA-VLSU-UIPF,AARONDEERING@ME.COM,9189173517,HARTSHORNE,74547.0,PITTSBURG,,
419,1,"THOMAS RAY SMITH 
Trade Name: NATURE'S GIFT",PAAA-E1UO-N4QU,CZ17HMR2@ATT.NET,9182975707,HARTSHORNE,74547.0,PITTSBURG,,
420,2,"ALTUM GROUP, LLC 
Trade Name: ALTERRA WELLNESS",PAAA-416Y-9JMV,"JORDANANDERSON89@GMAIL.CO
M",3612326916,HASKELL,74436.0,MUSKOGEE,,
421,3,"CONCHARTY MOUNTAIN FARM LLC 
Trade Name: CONCHARTY MOUNTAIN FARM LLC",PAAA-MRJA-NWZK,"CONCHARTYMOUNTAINFARM@GM
AIL.COM",9186297680,HASKELL,74436.0,OKMULGEE,,
422,4,"D DRAKE INC 
Trade Name:",PAAA-NYII-BTWE,DANDRAKE448@GMAIL.COM,9185213554,HASKELL,74436.0,MUSKOGEE,,
423,5,"OKIE EXPRESS SALES & TRANSPORT, INC. 
Trade Name: OKIE EXPRESS SALES & TRANSPORT, INC.",PAAA-VKJ8-MKQB,ISAACCAVINESS@GMAIL.COM,9186368818,HASKELL,74436.0,OKMULGEE,,
424,6,"YELLOW DOG EXTRACTS LLC 
Trade Name: YELLOW DOG EXTRACTS LLC",PAAA-GOF8-DLTV,LDRICE2007@YAHOO.COM,9184093936,HASKELL,74436.0,MUSKOGEE,,
425,7,"NATURALLY ROOTED FARMS PROCESSING LLC 
Trade Name:","PAAA-NYRM-
QXFU","NATURALLYROOTEDOK@GMAIL.CO
M",9036910098,HAWORTH,74740.0,MCCURTAIN,,
426,8,"DIAMOND B GARDENS LLC 
Trade Name: DIAMOND B GARDENS",PAAA-V2ZI-JSIU,DIAMONDBGARDENS@GMAIL.COM,2108965757,HEALDTON,73438.0,CARTER,,
427,9,"SH AGRI, LLC 
Trade Name: LOCO FIRE",PAAA-RV30-X1UW,SHURSTFARM@YAHOO.COM,5802646163,HEALDTON,73438.0,STEPHENS,,
428,10,"THE FARMA GROUP, LLC 
Trade Name: FARMHOUSE HASH",PAAA-GGX9-RQXJ,SALES@THEFARMAOK.COM,2146206060,HEALDTON,73438.0,CARTER,,
429,11,"LAKE ROSE MARIJUANA LLC 
Trade Name: LAKE ROSE FARM, LLC.",PAAA-4JVT-NZOO,LAKEROSEFARMOK@GMAIL.COM,5802852700,HENDRIX,74741.0,BRYAN,,
430,12,"ICE CITY EXTRACTS L.L.P 
Trade Name: ICE CITY EXTRACTS LLP",PAAA-RG1L-SXD0,KJACK842004@YAHOO.COM,4059215408,HENNESSEY,73742.0,KINGFISHER,,
431,13,"M5 PROCESSING, LLC 
Trade Name: M5 PROCESSING, LLC",PAAA-E17P-QJXM,M5FARMS@YAHOO.COM,4052529902,HENNESSEY,73742.0,KINGFISHER,,
432,14,"BYCP OKLAHOMA, INC. 
Trade Name: NA",PAAA-RRNE-BIYR,SSLEGER@CREWCMD.COM,4055886086,HENRYETTA,74437.0,OKLAHOMA,,
433,0,"FIREMEDS LLC 
Trade Name: FIREMEDS CANNABIS",PAAA-GFFH-PLZG,FIREMEDSCANNABIS@GMAIL.COM,9182684216,HENRYETTA,74437.0,OKMULGEE,,
434,1,"NATIVE THERAPEUTICS LTD., CO. 
Trade Name: NONE",PAAA-4KVA-GTVB,"GMATTHEW.RICHARDSON@GMAIL.
COM",9186716988,HENRYETTA,74437.0,OKMULGEE,,
435,2,"WM BROTHERS, LLC 
Trade Name:",PAAA-TC6H-ICOK,KSUMTER@KADAM.TECH,9189043283,HENRYETTA,74437.0,OKMULGEE,,
436,3,"AERO LABS EXTRACTION & TESTING, LLC 
Trade Name: AERO LABS","PAAA-E1LB-
MMGD","MATTHUNGERFORD12@GMAIL.CO
M",4058243600,HINTON,73047.0,CADDO,,
437,4,"SCOOBY & SHAGGY LLC 
Trade Name:",PAAA-PQWN-WHIJ,VANAMBUD@AOL.COM,2546441631,HINTON,73047.0,CANADIAN,,
438,5,"PLAT FARM, LLC 
Trade Name: PLAT FARM",PAAA-V1FH-2CLI,CONTACT+PLAT@GOODKUSHCO.US,4053566661,HOLDENVILLE,74848.0,HUGHES,,
439,6,"DESERT EXTRACTS LLC 
Trade Name: DESERT EXTRACTS LLC",PAAA-4YED-GL49,OKDESERTEXTRACTS@GMAIL.COM,5803181613,HOLLIS,73550.0,HARMON,,
440,7,"EXOTIC CANNABIS LLC 
Trade Name:","PAAA-KMMY-
NQ4O",ALANSOLEYMAN@YAHOO.COM,3102799521,HOMINY,74035.0,OSAGE,,
441,8,"GROW CANNABIS LLC 
Trade Name: GROW CANNABIS LLC",PAAA-5WBP-GTYU,GROWCANNABISLLC@GMAIL.COM,9183446130,HOMINY,74035.0,OSAGE,,
442,9,"TOTEM SOLUTIONS, LLC 
Trade Name: TOTEM SOLUTIONS, LLC","PAAA-AN3Q-
HQGQ",JAMES@LYTAL.COM,9185214108,HONOBIA,74549.0,PUSHMATAHA,,
443,10,"TWO TS TREES LLC 
Trade Name:","PAAA-NYFQ-
WYDD",RODNEY@THEJAMBROS.COM,5804613768,HOOKER,73945.0,TEXAS,,
444,11,"PUNCHEE BUD 
Trade Name:",PAAA-E1DX-5WDV,PUNCHEEBUD@GMAIL.COM,9186495156,HOWE,74940.0,LE FLORE,,
445,12,"RANDY'S CANDY 
Trade Name:",PAAA-NJUK-F6EL,RANDY@RANDYSCANDY.WTF,7194929504,HUGO,74743.0,CHOCTAW,,
446,13,"TC LANE FARMS LLC 
Trade Name: TC LANE FARMS LLC","PAAA-XUUM-
T9Q2",TODLANE@OUTLOOK.COM,4053171997,HUGO,74743.0,CHOCTAW,,
447,14,"SHELBY LTD. CO. 
Trade Name: THE DRUGGIST",PAAA-ADR7-HZDB,THEDRUGGISTOK@GMAIL.COM,9188221919,HULBERT,74441.0,CHEROKEE,,
448,0,"RT. 66 XTRACT, LLC 
Trade Name:",PAAA-4YGS-O1DH,KAREN@RT66XTRACTS.COM,4055450810,HYDRO,73048.0,CADDO,,
449,1,"ELITE GREEN LEAF LLC 
Trade Name: ELITE GREEN LEAF LLC","PAAA-OUMY-
NMBL",JANICE.LONG@SETCOTIRE.COM,9032495260,IDABEL,74745.0,MCCURTAIN,,
450,2,"LUNCH BOX LADIES LLC 
Trade Name: GREEN SMILE EDIBLES","PAAA-W4HA-
MUIR",ROBYNJOHNSON@CABLEONE.NET,9032449275,IDABEL,74745.0,MCCURTAIN,,
451,3,"MCCURTAIN WELLNESS HOLDINGS, INC. 
Trade Name: THE ONE & ONEY PROCESSING GROUP",PAAA-OXOS-TFKD,TESSA.ONEY88@GMAIL.COM,5802125989,IDABEL,74745.0,MCCURTAIN,,
452,4,"MCCURTAIN'S FINEST, LLC 
Trade Name:","PAAA-VJKM-
URWX",BRADFARLEY54321@GMAIL.COM,5806120618,IDABEL,74745.0,MCCURTAIN,,
453,5,"RED RIVER CANNABIS FARMS, LLC 
Trade Name: RED RIVER CANNA FARMS, LLC","PAAA-EKMW-
AMBV",ROK@SMITHKLUBECK.COM,4057085195,IDABEL,74745.0,MCCURTAIN,,
454,6,"BLUESTEM FARMS , LLC 
Trade Name: JIVE CANNABIS CO",PAAA-E10H-SXO7,BDRISKILL@JIVECANNABISCO.COM,9189025760,INOLA,74036.0,ROGERS,,
455,7,"HERBAL EXTRACTIONS LABELING AND PROCESSING LLC 
Trade Name: HERBAL EXTRACTIONS LABELING AND PROCESSING LLC",PAAA-EKEW-7N8H,HELPEXTRACTIONS@GMAIL.COM,9186379358,INOLA,74036.0,MAYES,,
456,8,"TASTY FARMS TULSA LLC 
Trade Name: TASTY FARMS TULSA LLC",PAAA-N1IW-CD1I,JEANNEAN1@YAHOO.COM,9186293751,INOLA,74036.0,ROGERS,,
457,9,"GREEN COUNTRY 710 REFINERY, LLC 
Trade Name: RED BARN CANNABIS KITCHEN CO.",PAAA-E1YJ-WIFH,DEBRA@REDBARNGROUP.CO,9185437245,INOLA,74036.0,ROGERS,,
458,10,"PAM GREEN, LLC 
Trade Name: PAM GREEN, LLC",PAAA-EYOJ-AZFU,MATT@STACYLEGALGROUP.COM,4057353800,JAY,74346.0,DELAWARE,,
459,11,"POOLE FARMS LL, LLC 
Trade Name: POOLE FARMS LL, LLC",PAAA-N1D7-MVYV,FOXYGIANTS@YAHOO.COM,9188052462,JAY,74346.0,DELAWARE,,
460,12,"GROGENEX LLC 
Trade Name: GROGENEX LLC",PAAA-E1K1-DIFU,DRJOSHWEDMAN@GMAIL.COM,9183462590,JENKS,74037.0,TULSA,,
461,13,"ELITE EXTRACTIONS, LLC 
Trade Name: ELITE EXTRACTIONS, LLC",PAAA-VKEE-WH9N,BUDDYMOORE2@ATT.NET,4057612217,JONES,73049.0,OKLAHOMA,,
462,14,"SAFFIRE LLC 
Trade Name: SAFFIRE LLC",PAAA-8FMN-MRFT,LANCE@SAFFIRE.LLC,4056951498,JONES,73049.0,OKLAHOMA,,
463,0,"ACR COMPANIES LLC 
Trade Name:",PAAA-VJW7-KLAE,BTJ@BRIANTEDJONES.COM,4056398497,KELLYVILLE,74039.0,CREEK,,
464,1,"HERBAL JUNCTION TRANSFORMATIONS LLC 
Trade Name: HERBAL JUNCTION TRANSFORMATIONS",PAAA-EJ15-OWCO,RANDYGCS@GMAIL.COM,9188518505,KELLYVILLE,74039.0,CREEK,,
465,2,"MOSS ROCK FARMS  LLC 
Trade Name: SAUCED EXTRACTS",PAAA-NJTW-LWFX,MOSSROCKFARMS@GMAIL.COM,9184930135,KELLYVILLE,74039.0,CREEK,,
466,3,"SUNNY FARMS LLC 
Trade Name:",PAAA-MTQ9-QBZB,SUPPORT@SUNNYFARMSOK.COM,5806785431,KELLYVILLE,74039.0,CREEK,,
467,4,"TNT MED SOLUTIONS LLC 
Trade Name: TNT MED SOLUTIONS LLC",PAAA-NJYD-AINY,TNTMEDSOLUTIONS@GMAIL.COM,9184485003,KEOTA,74941.0,HASKELL,,
468,5,"FRYME, LLC 
Trade Name:","PAAA-5MZV-
MKD2",FRYMEOK@GMAIL.COM,4058338983,KEYES,73947.0,CIMARRON,,
469,6,"RPS2, LLC 
Trade Name: RPS2, LLC",PAAA-4JMZ-RF6J,INFO@WHOLELEAF.NET,9185594100,KIEFER,74041.0,CREEK,,
470,7,"WPC PROCESSING LLC 
Trade Name: 3 DOCS EXTRACTS",PAAA-4KGK-JM1V,MANAGER@3DOCS.NET,9189380894,KIEFER,74041.0,CREEK,,
471,8,"AUGUST PHARMS, LLC 
Trade Name:",PAAA-4JA4-S27O,ROBIN@AUGUSTPHARMS.COM,4053680919,KINGFISHER,73750.0,KINGFISHER,,
472,9,"NANA ZHANG 
Trade Name: NANA ZHANG",PAAA-NJNX-AFK8,MATT@STACYLEGALGROUP.COM,4058167228,KINGFISHER,73750.0,KINGFISHER,,
473,10,"PRAIRIE FIRE FARMS LLC 
Trade Name: PRAIRIE FIRE FARMS LLC",PAAA-VKQA-JHY6,"TYLER.PRAIRIEFIREFARMS@GMAIL.
COM",9189919845,KINGFISHER,73750.0,KINGFISHER,,
474,11,"CHRISTOPHER SCALLON 
Trade Name: FARM TO MARKET CANNABIS",PAAA-41NH-JENE,"JBSTRAIN@FARMTOMARKETCANNA
BIS.COM",4054449333,KINGSTON,73439.0,MARSHALL,,
475,12,"D & D NURSERY, LLC 
Trade Name: D & D NURSERY, LLC",PAAA-4Y37-KENI,SPEEDMAN183@YAHOO.COM,5805654007,KINGSTON,73439.0,MARSHALL,,
476,13,"MERRITT AND HALE PROCESSING LLC 
Trade Name: MERRITT AND HALE PROCESSING LLC",PAAA-XJCS-LTUQ,"JASON.MERRITT@MERRITTANDHAL
EFARMS.COM",8324860396,KINGSTON,73439.0,MARSHALL,,
477,14,"STINKY FIELDS, LLC 
Trade Name:",PAAA-VY8W-N4JL,"BRIERCREEKMEDICAL@YAHOO.CO
M",9032712645,KINGSTON,73439.0,MARSHALL,,
478,0,"ROYAL CANNABIS COMPANY LLC 
Trade Name: ROYAL CANNABIS COMPANY LLC",,,PAAA-VH0X-MSTY,"SDAILEY@ROYALCANNABISFARMS.C
OM",9188122430.0,KINTA,74552.0,HASKELL
479,1,"COMPLEX EXTRACTS, LLC 
Trade Name:",,,PAAA-VKIN-J9HP,TOMSCHOTTS@GMAIL.COM,9282342525.0,KONAWA,74849.0,SEMINOLE
480,2,"NANA'S PROCESSING, LLC 
Trade Name: NANA'S PROCESSING, LLC",,,PAAA-QFYY-PYCF,LORISTAGGS@YAHOO.COM,9184248178.0,KREBS,74554.0,PITTSBURG
481,3,"CANNABIS 31 
Trade Name: CANNABIS 31",,,PAAA-VKKH-3K1N,WEEDSHACK270@GMAIL.COM,9183180348.0,KREBS,74554.0,PITTSBURG
482,4,"420 EXTRACT LLC 
Trade Name:",,,"PAAA-NKWG-
YHMU",CHELSIEK_1985@YAHOO.COM,9184245249.0,KREBS,74554.0,PITTSBURG
483,5,"CALI-PURE LLC 
Trade Name: DAB DADDY",,,"PAAA-NYM7-
9NUN",RICHHOGFARM@GMAIL.COM,4059197857.0,LAMAR,74850.0,HUGHES
484,6,,"RUTT-N-STRUTT RIVER RANCH, LLC",,PAAA-PEY3-YT1C,OMMG2019@GMAIL.COM,4056946864.0,LAMAR,74850.0,HUGHES
485,7,,"Trade Name: OKLAHOMA ORGANIC MEDICAL MARIJUANA GROWERS,",,,,,,,
486,8,,LLC,,,,,,,
