business,license,email,phone,city,zip,county,license_type,trade_name
RILLY BUDD'S LLC ,GAAA-NTBN-HWIT,CAYLYN_P143@YAHOO.COM,9189780095,JENNINGS,74038,PAWNEE,growers, RILLY BUDD’S LLC
ROLAND ,GAAA-A3FI-8CVP,ROLAND_HERGH@YAHOO.COM,8582546138,JENNINGS,74038,PAWNEE,growers, ROLAND HERGH
THE GROW HOUSE LLC ,GAAA-E1NB-NRQ4,THEGROWHOUSELLC@GMAIL.COM,9185103430,JENNINGS,74038,CREEK,growers, THE GROW HOUSE LLC
VERDANT DEVELOPMENTS ,GAAA-EJ7B-2DLV,VERDANTDEVELOPMENTS@GMAIL.COM,9186332027,JENNINGS,74020,PAWNEE,growers,
ANCHORED ROOTS LLC ,GAAA-N1SS-PU6V,ANCHOREDROOTSMMJ@GMAIL.COM,5808840886,JET,73749,ALFALFA,growers, ANCHORED ROOTS
"DUB RANCH, LLC ",GAAA-NY4N-SZJW,PIMPIN1120@GMAIL.COM,4055930591,JONES,73049,OKLAHOMA,growers, DUB RANCH
"EMERALD FARMS, LLC ",GAAA-VYBI-7PDR,BRYCE@EMERALD405.COM,4052390455,JONES,73049,OKLAHOMA,growers, EMERALD 405
"GREEN ANGEL FARM, INC. ",GAAA-V1GW-HQYP,GREENANGELFARM420@GMAIL.COM,4058301373,JONES,73049,OKLAHOMA,growers, GREEN ANGEL FARM
"JOMINIC,  INC. ",GAAA-4KN7-ITQS,SALES@JOMINIC.COM,7856084678,JONES,73049,OKLAHOMA,growers,
"KOTEI HOLDINGS, LLC ",GAAA-4Y3V-YMEN,MATT@KOTEIFARMS.COM,4053081160,JONES,73049,OKLAHOMA,growers, KOTEI FARMS
"LUCKYGRO, LLC ",GAAA-FJR4-WN6B,LUCKYGROWENID@GMAIL.COM,5804785763,JONES,73049,OKLAHOMA,growers,
"MK & ASSOCIATES, LLC ",GAAA-4JML-JYKI,COLEEN.MAGNESS@MAIL.COM,4057081896,JONES,73049,OKLAHOMA,growers, MK & ASSOCIATES
"NATIVE GROUND PRODUCTS, LLC ",GAAA-4113-BSMY,JHBIXLER@TDS.NET,4055503684,JONES,73049,OKLAHOMA,growers," NATIVE GROUND PRODUCTS, LLC"
"SAFFIRE, LLC ",GAAA-EJUG-XEKC,LANCE@SAFFIRE.LLC,4056951498,JONES,73049,OKLAHOMA,growers, SAFFIRE
ACE CULTIVATION FARM LLC ,GAAA-N15K-MNC4,RHONDAROE.20@GMAIL.COM,4056400042,JONES,73049,OKLAHOMA,growers, ACE CULTIVATION FARM LLC
CANNAWIZ GREENHOUSE LLC ,GAAA-4KI7-MSE9,CHUSAN_31@HOTMAIL.COM,4058852194,JONES,73049,OKLAHOMA,growers,
COUNTRY GOLD CANNABIS LLC ,GAAA-N1C1-290M,SERNAANTONIO69@YAHOO.COM,4054063112,JONES,73049,OKLAHOMA,growers,
EIGHT MILLION DOLLAR FARMS LLC ,GAAA-V1P7-OXUQ,BRADMCMICHAEL11@YAHOO.COM,4052034745,JONES,73049,OKLAHOMA,growers,
FINVILLE INDUSTRIES ,GAAA-EJNC-NAMU,CHRIS.FINVILLE.INDUSTRIES@GMAIL.COM,4052019912,JONES,73049,OKLAHOMA,growers,
GOLD MESA LLC ,GAAA-VYDH-NT52,DAYLA@COX.NET,4058341306,JONES,73049,OKLAHOMA,growers, GOLD MESA LLC
JONES GREENHOUSE LLC ,GAAA-MXTP-GKGI,ERAMOS_69@ICLOUD.COM,8183007758,JONES,73049,OKLAHOMA,growers,
LESLIE K SMITH ,GAAA-41JW-JVNJ,LKSMITTY22@GMAIL.COM,4059193825,JONES,73049,OKLAHOMA,growers, STINKFINGER FARMS
MARTRELL EDWARDS ,GAAA-LARH-RSKX,WILSONOLIVIA@MSN.COM,6153080928,JONES,73049,OKLAHOMA,growers, AMBER CLOUD COMPANY
MICHAEL MESSINA ,GAAA-EKAW-MRFL,MESSINAMMA@GMAIL.COM,4056270948,JONES,73049,OKLAHOMA,growers, JONES CANNABIS PHARM
ORIONLEAF LLC ,GAAA-Z7GW-IZKX,MARTIN@ORIONLAWNS.COM,4054170346,JONES,73049,OKLAHOMA,growers, ORIONLEAF LLC
PROJECT X FARMS LLC ,GAAA-EKQJ-M8GQ,DADDYTHEBIG@HOTMAIL.COM,4056648878,JONES,73049,OKLAHOMA,growers, PROJECT X FARMS LLC
THE HALLOWED FLOWER LLC ,GAAA-4YTH-IMID,HALLOWEDFLOWER@GMAIL.COM,3058426002,JONES,73049,OKLAHOMA,growers, THE HALLOWED FLOWER
VGG01 LLC ,GAAA-VY3H-CPCW,CODY@VERYGOODGROWS.COM,5806281942,JONES,73049,OKLAHOMA,growers, VERY GOOD GROWS
"BROKEN WATER FARMS, LLC ",GAAA-1EAG-VRV9,ZEB_KO@HOTMAIL.COM,8172338549,KANSAS,74347,DELAWARE,growers,
FLOWERZILLA LLC ,GAAA-CSHY-71M7,HEAVENFLOWERLLC@OUTLOOK.COM,5593921696,KANSAS,74347,DELAWARE,growers, FLOWERZILLA LLC
GREEN REAPER FARMZ LLC ,GAAA-NRDM-AVRG,SANDRASNELL@LIVE.COM,9182072713,KANSAS,74347,DELAWARE,growers, GREEN REAPER FARMZ
KYLEE ANDERSON ,GAAA-4JRP-YHRM,KYLEESTINE@GMAIL.COM,9189068866,KANSAS,74347,DELAWARE,growers,
MARC EDELMAN ,GAAA-VKT3-CWDR,MARC61@OUTLOOK.COM,4795497864,KANSAS,74347,DELAWARE,growers, JAMI FARM
NATIVE WELLNESS RX ,GAAA-4YDY-Q5GD,EWOOD64@YAHOO.COM,9187720626,KANSAS,74347,ADAIR,growers,
OKLAHOMA SKY FARM LLC ,GAAA-NCDG-AHXD,OK.SKY.FARM@GMAIL.COM,6129785285,KANSAS,74347,DELAWARE,growers, OKLAHOMA SKY FARM LLC
"B & D'S BUD BARN, LLC ",GAAA-41A7-YCXR,ROBERTEBARKER.RB@GMAIL.COM,5802692714,KAW CITY,74641,KAY,growers,
"NITROLIAN ENTERPRISES, LLC ",GAAA-MWUR-DCBS,NITROLIANENTERPRISES@GMAIL.COM,9132445149,KAW CITY,74641,KAY,growers, NITROLIAN ENTERPRISES
JB2OS ,GAAA-49WG-VWWS,BARAJASFGROWERS@GMAIL.COM,4423039070,KAW CITY,74641,KAY,growers,
KAW DISPENSARY ,GAAA-EJYE-OK5F,RACING4PARTS@YAHOO.COM,5807160606,KAW CITY,74641,KAY,growers, BUD BARN
KAWRIBBEAN FARMS LLC ,GAAA-JZ9B-QRI2,KAWRIBBEANFARMS@GMAIL.COM,5807615141,KAW CITY,74641,KAY,growers,
RICHARD L SCHATZ ,GAAA-E1KK-MHEU,RICK.SCHATZ@YAHOO.COM,5807615927,KAW CITY,74641,KAY,growers, FLYING LEAF FARM
SOPHIA GARDEN LLC ,GAAA-GRGY-63LW,SOPHIAGARDENLLC@GMAIL.COM,4054269926,KAW CITY,74641,KAY,growers,
"EARTH & SKY FARMS, INC. ",GAAA-NJEH-W1DN,AMB954.W@GMAIL.COM,9185205862,KELLYVILLE,74039,CREEK,growers," EARTH & SKY FARMS, INC."
"FREEDOM FARMS FLOWER, LLC ",GAAA-EJ5V-AYRV,RILEYSTRANSPORT@YAHOO.COM,9513769659,KELLYVILLE,74039,CREEK,growers, FREEDOM FARMS FLOWER
"GLRMH, LLC ",GAAA-VRWT-JWYY,GLRMH719@GMAIL.COM,7196007336,KELLYVILLE,74039,CREEK,growers, GLRMH
"PEERLESS CANNABIS COMPANY, LLC ",GAAA-EK5V-NCUN,PEERLESS.OPERATING.OK@GMAIL.COM,9166167373,KELLYVILLE,74039,CREEK,growers," PEERLESS CANNABIS COMPANY, LLC"
"POLECAT 918, LLC ",GAAA-NKDG-AERH,BSAMS84@GMAIL.COM,9189398799,KELLYVILLE,74039,CREEK,growers,
"TNT GROWERS, LLC ",GAAA-BUKF-MNXL,TFERLICKA@YAHOO.COM,5392040864,KELLYVILLE,74039,CREEK,growers, NONE
ACR COMPANIES LLC ,GAAA-EJCG-QDDB,BTJ@BRIANTEDJONES.COM,4056398497,KELLYVILLE,74039,CREEK,growers,
BHANGOK LLC ,GAAA-V130-G6VV,UNKNOWN31456@GMAIL.COM,9183780961,KELLYVILLE,74039,CREEK,growers, BHANGOK
CATALYST CANNABIS FARMS LLC ,GAAA-4JY9-YUEL,CATALYSTCANNIBIS@YAHOO.COM,9195880645,KELLYVILLE,74039,CREEK,growers, CATALYST CANNABIS FARMS
DUNBOLT INDUSTRIES INC. ,GAAA-41FR-K068,RBOLTON6502@GMAIL.COM,9186301145,KELLYVILLE,74039,CREEK,growers,
GNR FARMS LLC ,GAAA-E1DN-RX90,GNRFARMSLLC@GMAIL.COM,9188518344,KELLYVILLE,74039,CREEK,growers, GNR FARMS LLC
HAMMERHEAD INTEGRATION LLC ,GAAA-JGYL-2QMH,HAMMERHEADINTEGRATION@GMAIL.COM,5807940053,KELLYVILLE,74039,CREEK,growers, HAMMERHEAD INTEGRATION LLC
HERBAL JUNCTION FARMS LLC ,GAAA-VKGR-JLQD,RANDYGCS@GMAIL.COM,9188518508,KELLYVILLE,74039,CREEK,growers, HERBAL JUNCTION FARMS
HOLISTIC SHORES LLC ,GAAA-N1B4-40SW,PCSI83KDS@GMAIL.COM,9189985111,KELLYVILLE,74039,CREEK,growers,
JACOBS PARISH LLC ,GAAA-CKOE-HE8E,JESSEJACOBS93@GMAIL.COM,9189554202,KELLYVILLE,74039,CREEK,growers,
JOSIE PRUITT ,GAAA-EJFI-SFDA,ARTHURANDJOSIE@YAHOO.COM,9186918670,KELLYVILLE,74039,CREEK,growers, A & J'S BACKROAD FARM
KEM SMITH ,GAAA-EJHY-N49R,KEMSMITH@ICLOUD.COM,9188092115,KELLYVILLE,74039,CREEK,growers, SMITH AND SON FARMS
MASON FARMS L.L.C. ,GAAA-NJIG-HOFX,SARAHSOTO1704@GMAIL.COM,9189554298,KELLYVILLE,74039,CREEK,growers, MASON FARMS LLC
MENDO ROOTS OK LLC ,GAAA-SVC8-P67X,PMEUNIOT@YAHOO.COM,9187701424,KELLYVILLE,74039,CREEK,growers, MENDO ROOTS OK LLC
MIRACLE CLOUD LLC ,GAAA-W5QP-3EOP,KEVIN.MIRACLECLOUD@GMAIL.COM,9187709894,KELLYVILLE,74039,CREEK,growers, MIRACLE CLOUD LLC
MOSS ROCK FARMS LLC ,GAAA-4JZX-HVYX,CHRISWYGLE@GMAIL.COM,9186880618,KELLYVILLE,74039,CREEK,growers, NO LABEL FARMS
OKIE GROW LLC ,GAAA-N1PS-DGCL,OKIEGROW@GMAIL.COM,9186298774,KELLYVILLE,74039,CREEK,growers, OKIE GROW LLC
OPEN GROUND LLC ,GAAA-EJZB-TLUR,OPENGROUND420@GMAIL.COM,9186332951,KELLYVILLE,74039,CREEK,growers, OPEN GROUND
PURPLEBIRD LLC ,GAAA-EKWE-SZB7,INFO@PURPLEBIRDGROUP.COM,9182472540,KELLYVILLE,74039,CREEK,growers, GIVME
ROCKING K FARMS ,GAAA-BR4N-VGIS,ROCKINGKFARMSNKC@GMAIL.COM,9182696024,KELLYVILLE,74039,CREEK,growers,
RUN ON GREEN LLC ,GAAA-UQCF-LJOB,LUISMORGAN08@GMAIL.COM,3035223872,KELLYVILLE,74039,CREEK,growers,
RWKB SERVICES INCORPORATED ,GAAA-NYLG-HII7,RWKBSERVICES@GMAIL.COM,9183215351,KELLYVILLE,74039,CREEK,growers,
SMITH AND SON FARMS LLC ,GAAA-T0QJ-SFBZ,KEMSMITH@ICLOUD.COM,9188092115,KELLYVILLE,74039,CREEK,growers, SMITH AND SON FARMS
SR-71 LABS LLC ,GAAA-AX7I-P9K4,SR71LABS@GMAIL.COM,9188520526,KELLYVILLE,74039,CREEK,growers, SR-71 LABS LLC
SUNNY FARMS LLC ,GAAA-97NA-OLD9,SUPPORT@SUNNYFARMSOK.COM,5806785431,KELLYVILLE,74039,CREEK,growers,
SUNNYVALE INC. ,GAAA-JABZ-CMTU,DERICKSTEPHENS@ICLOUD.COM,9182698538,KELLYVILLE,74039,CREEK,growers, GROWER
VINTAGE NUTRITION LLC ,GAAA-VRHT-5MEF,VINTAGENUTRITION@YAHOO.COM,9188055147,KELLYVILLE,74039,CREEK,growers, CONEY GROW TOO
VINTAGE NUTRITION LLC ,GAAA-VKSC-ESON,VINTAGENUTRITION@YAHOO.COM,9188055147,KELLYVILLE,74039,CREEK,growers, CONEY GROW
"MOTA ENTERPRISES, INC. ",GAAA-GFUJ-CUEH,VICTORORR87@GMAIL.COM,4052587587,KENDRICK,74079,LINCOLN,growers," MOTA ENTERPRISES, INC."
"GOBERT FARMS, LLC ",GAAA-EWX4-ZZN5,CARI.TEEGARDEN@GMAIL.COM,5805790098,KENEFIC,74748,ATOKA,growers, GOBERT FARMS
CABANISS CANNABIS LLC ,GAAA-1TZT-MCDM,CABANISSCANNABISLLC@GMAIL.COM,5803782950,KENEFIC,74748,JOHNSTON,growers,
ST.CLAIR ROOTS ,GAAA-ANLO-3TTB,HAELEEDAVIS2020@GMAIL.COM,3182052264,KENEFIC,74748,JOHNSTON,growers,
TWELVE-MILE (HIGH) L.L.C ,GAAA-4K97-93A1,JATHOM51@YAHOO.COM,5809206088,KENEFIC,74748,JOHNSTON,growers, TWELVE-MILE(HIGH) L.L.C
"GOLD RUSH GREENER, LLC ",GAAA-YULQ-WJXY,GOLDRUSHGREENER@GMAIL.COM,3036414804,KEOTA,74941,HASKELL,growers, GOLD RUSH GREENER
"MAGGIE'S FARM, LLC ",GAAA-4KAR-SFZL,CWOODLAWOFFICE@SBCGLOBAL.COM,9187764512,KEOTA,74941,LE FLORE,growers," MAGGIE'S FARM, LLC"
"PHASE 3 PHARMS, LLC ",GAAA-E1ER-R77U,LATISHA@GREENHORIZONSOK.COM,9183159758,KEOTA,74941,HASKELL,growers," PHASE 3 PHARMS, LLC"
"THE NATURALIST GROUP, LLC ",GAAA-VK1Q-TIC5,B_OWE@YAHOO.COM,4794599007,KEOTA,74941,HASKELL,growers," THE NATURALIST GROUP, LLC"
"WOUNDED WARRIOR PHARMS, LLC. ",GAAA-XWU8-JNFI,WOUNDEDWARRIORPHARMS@GMAIL.COM,9187764693,KEOTA,74941,LE FLORE,growers, NATURAL SOLUTION PHARM
"ZY GROWZ, LLC. ",GAAA-WXIE-VT5X,ZEYANG7@GMAIL.COM,9189324709,KEOTA,74941,LE FLORE,growers,
3G FARMS ,GAAA-4KJQ-ZTNW,BILLYGREENWOOD@REMAX.COM,9188395585,KEOTA,74941,HASKELL,growers,
BALLARD BLACK GOLD ,GAAA-RRGK-BKW8,BALLARDBLACKGOLD@GMAIL.COM,9189662169,KEOTA,74941,HASKELL,growers, BALLARD BLACK GOLD
BIGFOOT FLOWER LLC ,GAAA-JTYU-LMSH,BIGFOOTPHARMS@YAHOO.COM,9184715196,KEOTA,74941,HASKELL,growers, BIGFOOT FLOWER LLC
COSMOS CULTIVATION LLC ,GAAA-Y1DB-DINQ,COSMOSCULTIVATION@GMAIL.COM,2533921818,KEOTA,74941,HASKELL,growers, COSMOS CULTIVATION
DARRYL VINCENT ,GAAA-NJCY-W5CV,VINDABRY@OUTLOOK.COM,9184481784,KEOTA,74941,HASKELL,growers, VINDABRY
DOLLYACRES ,GAAA-EJTQ-SBDX,DOLLYACRES@YAHOO.COM,9188392059,KEOTA,74941,HASKELL,growers,
DON RODGERS ,GAAA-6U4N-HUBF,DPRODGERS45@YAHOO.COM,9182351100,KEOTA,74941,HASKELL,growers, OL GRIT'S
GREENFLOWER FARMS LLC ,GAAA-DK0C-UP7L,YVAINSIMON@GMAIL.COM,6514243544,KEOTA,74941,HASKELL,growers, GREENFLOWER FARMS LLC
GREENWORLD ,GAAA-9LRB-F4FN,XIONGLEE21@GMAIL.COM,7158646789,KEOTA,74941,HASKELL,growers, GREENWORLD
GROW OPTIONS LLC ,GAAA-OXKS-RPOK,DKEOVILAVONG@YAHOO.COM,9187213551,KEOTA,74941,LE FLORE,growers, MR HAPPYS RANCH
HIGH 5 LEAF ,GAAA-WMAA-DJPL,HIGH5LEAF@GMAIL.COM,9183159041,KEOTA,74941,HASKELL,growers, HIGH 5 LEAF
JEFFERY BUFFINGTON ,GAAA-AH1G-ZZDD,KATHYBUFPUF@GMAIL.COM,9189623650,KEOTA,74941,LE FLORE,growers, KOUNTRY KRONIC
MIND RHAPSODY ,GAAA-IEIT-9YFD,MINDRHAPSODYOFFICIAL@GMAIL.COM,9185643764,KEOTA,74941,HASKELL,growers,
SAM ,GAAA-VYGX-C048,MA.DEAN@HOTMAIL.COM,9183151027,KEOTA,74941,HASKELL,growers,
SUNSHINE KINGS LLC ,GAAA-9MTO-PCUV,SUNSHINEKINGS01@GMAIL.COM,4794308073,KEOTA,74941,LE FLORE,growers, SUNSHINE KINGS
VASHA CANNABIS GARDEN LLC ,GAAA-HRGX-NUKH,VASHACANNABISGARDEN44@GMAIL.COM,9183614867,KEOTA,74941,HASKELL,growers, VASHA CANNABIS GARDEN LLC
XTA OKLAHOMA PHARMS LLC ,GAAA-OCWX-KUV7,XTAOKLAHOMAOPERATIONS.OKLA@GMAIL.COM,8282288683,KEOTA,74941,HASKELL,growers, XTA OKLAHOMA PHARMS LLC
"HERB NATION, LLC ",GAAA-N1HT-PN3U,TJUSTICE401@YAHOO.COM,8598060716,KETCHUM,74349,CRAIG,growers," HERB NATION, LLC"
"BLOSSOMING GREEN, INC ",GAAA-KABH-HXIY,KSUMTER@KADAM.TECH,9184079809,KEYES,73947,CIMARRON,growers," BLOSSOMING GREEN, INC"
"FRYME, LLC ",GAAA-NKLW-XX79,FRYMEOK@GMAIL.COM,4058338983,KEYES,73947,CIMARRON,growers,
ADAMS FAMILY GROW LLC ,GAAA-N6KQ-GAIY,FIERYPROPERTYINVESTMENTS@GMAIL.COM,5806512837,KEYES,73947,CIMARRON,growers, ADAMS FAMILY GROW LLC
"GREENLEAF PROPERTIES, LTD.CO. ",GAAA-EJK3-FRE4,JDZ6583@OUTLOOK.COM,7138150291,KIEFER,74041,CREEK,growers," GREENLEAF PROPERTIES, LTD. CO."
"KIEFER MADNESS, LLC ",GAAA-EYKK-4UQF,GIVEPERF2@GMAIL.COM,9186938593,KIEFER,74041,CREEK,growers, KIEFER MADNESS
"SCHIER COMPANY, INC. ",GAAA-4YEN-W51P,GARY@SCHIERCOMPANY.COM,9183213147,KIEFER,74041,CREEK,growers, HEAVENLY VALLEY
"WHOLE LEAF GROWERS, LLC ",GAAA-VYHS-U7BL,MMJGROWER27@GMAIL.COM,9183815432,KIEFER,74041,CREEK,growers,
GREEN VS GREEN CULTIVATION COMPANY ,GAAA-O4HT-OCPT,GGREEN219@YAHOO.COM,9186165488,KIEFER,74041,CREEK,growers, GREEN VS GREEN
"4K CANNABIS CO, LLC ",GAAA-QFWX-Q5ZS,SHERRIKBRINK@GMAIL.COM,4053686622,KINGFISHER,73750,KINGFISHER,growers, SUGARLEAF CULTIVATION
"AUGUST PHARMS, LLC ",GAAA-4K1G-JXAU,ROBIN@AUGUSTPHARMS.COM,4053680919,KINGFISHER,73750,KINGFISHER,growers," AUGUST PHARMS, LLC"
"FIVE OKIE GUYS, LLC ",GAAA-JJK2-MFAV,FIVE.OKIE.GUYS@GMAIL.COM,9188150917,KINGFISHER,73750,KINGFISHER,growers,
"GREEN SKY PHARMS, LLC ",GAAA-E1J0-MFKB,OKARCHEPDBLACKWOOD@GMAIL.COM,4055903038,KINGFISHER,73750,KINGFISHER,growers,
"OKIE NATIVE NATURALS, LLC ",GAAA-41YM-JVBA,SWALIG50@GMAIL.COM,4055930216,KINGFISHER,73750,KINGFISHER,growers," OKIE NATIVE NATURALS, LLC"
"UPON A STAR GARDEN, LLC ",GAAA-R4O7-IOBN,UPONASTARGARDEN@HOTMAIL.COM,6468817908,KINGFISHER,73750,KINGFISHER,growers, UPON A STAR GARDEN
"WESTSTAR FARMS, LLC ",GAAA-NEQD-ZVCC,99010673@QQ.COM,9179138686,KINGFISHER,73750,KINGFISHER,growers,
ABOVE ALL HEMP LLC ,GAAA-Q8HC-ZDOK,DCFARROW@AOL.COM,4053683473,KINGFISHER,73750,KINGFISHER,growers,
AGRIFLEX GREEN LLC ,GAAA-OZ1O-WHFL,PGT16888@GMAIL.COM,4057064881,KINGFISHER,73750,KINGFISHER,growers,
BRYANT GREEN LLC ,GAAA-7XXX-ZQ3Z,PGT16888@GMAIL.COM,4057064881,KINGFISHER,73750,KINGFISHER,growers,
CDLL FARM GROUP LLC ,GAAA-GPM2-E5AZ,CDLLFARMGROUP@HOTMAIL.COM,4058125708,KINGFISHER,73750,KINGFISHER,growers,
CHRIS GREEN LLC ,GAAA-GACS-SXMT,PGT16888@GMAIL.COM,4058877689,KINGFISHER,73750,KINGFISHER,growers,
CLARA GREEN LLC ,GAAA-TGBE-SDOY,PGT16888@GMAIL.COM,4057064881,KINGFISHER,73750,KINGFISHER,growers,
COLTON GREEN LLC ,GAAA-DDCE-TA28,PGT16888@GMAIL.COM,9176985018,KINGFISHER,73750,KINGFISHER,growers,
COMMON CENTS CANNABIS ,GAAA-9UVW-PCD2,COMMONCENTSCANNABIS@GMAIL.COM,4056186111,KINGFISHER,73750,KINGFISHER,growers, COMMON CENTS CANNABIS
FARMER ESTATE LLC ,GAAA-PGES-YHZW,PGT1666@GMAIL.COM,4058819805,KINGFISHER,73750,KINGFISHER,growers,
FELIX GREEN LLC ,GAAA-GKTE-F27X,PGT16888@GMAIL.COM,6462581277,KINGFISHER,73750,KINGFISHER,growers, FELIX GREEN
FIELDS OF TEGRITY PHARMS LLC ,GAAA-NKRH-EWPN,FTPOKLAHOMA@GMAIL.COM,4052551356,KINGFISHER,73750,KINGFISHER,growers, FIELDS OF TEGRITY PHARMS
GEORGE GREEN LLC ,GAAA-JQJM-QD9J,PGT16888@GMAIL.COM,4057064881,KINGFISHER,73750,KINGFISHER,growers,
HANGL LLC ,GAAA-8B5X-CQWP,HANGL.FARM@GMAIL.COM,9188778961,KINGFISHER,73750,KINGFISHER,growers, HANGL LLC
HENRY GREEN LLC ,GAAA-FATC-JR5H,PGT16888@GMAIL.COM,6262518802,KINGFISHER,73750,KINGFISHER,growers,
IVY GREEN LLC ,GAAA-PZZR-FOTI,PGT16888@GMAIL.COM,9179693339,KINGFISHER,73750,KINGFISHER,growers,
J&J GROWERS LLC ,GAAA-LO8G-VTGS,J&JGROWERSLLC@GMAIL.COM,4054488057,KINGFISHER,73750,KINGFISHER,growers, J&J GROWERS LLC
JADE PALACE INC ,GAAA-R6AL-8ODC,CSISERVICESOKC@GMAIL.COM,4054569997,KINGFISHER,73750,KINGFISHER,growers,
JAMESON GREEN LLC ,GAAA-XKBZ-KGPZ,PGT16888@GMAIL.COM,4059587988,KINGFISHER,73750,KINGFISHER,growers,
JAYDEN'S GREEN LLC ,GAAA-3NI2-O1SJ,PGT16888@GMAIL.COM,4057064881,KINGFISHER,73750,KINGFISHER,growers,
JONAH GREEN LLC ,GAAA-3ZSZ-OCJ9,PGT16888@GMAIL.COM,4057064881,KINGFISHER,73750,KINGFISHER,growers,
JR SHIRLEY ENTERPRISES LLC ,GAAA-NJXC-JMED,JRSENTERPRISE20@GMAIL.COM,5805040825,ARDMORE,73401,CARTER,growers,
JW ELITE PHARMS LLC ,GAAA-NYE8-3NOD,JWELITEPHARMS@YAHOO.COM,5804650561,ARDMORE,73401,CARTER,growers, JW ELITE PHARMS LLC
KTZ PARTNERS LLC ,GAAA-N1D1-ULIP,LANE@KTZOK.COM,4053886650,ARDMORE,73401,CARTER,growers, GREEN BUFFALO HOLDINGS
LOVE GROW LLC ,GAAA-VYDC-KPLH,LOVEGROWLLC@GMAIL.COM,5802399700,ARDMORE,73401,CARTER,growers, LOVE GROW LLC
LUCKY CLOVER LLC ,GAAA-EKAK-5ODU,KEEVIN.FANCHER@GMAIL.COM,5806680614,ARDMORE,73401,CARTER,growers, LUCKY CLOVER
MAYHEM FARMS LLC ,GAAA-PU8F-M9T4,SARAHFILTZ18@GMAIL.COM,5807612751,ARDMORE,73401,CARTER,growers,
MEDICINAL FIELDS LLC ,GAAA-4K8N-TY9B,SMITHGLEN1990@YAHOO.COM,5804659312,ARDMORE,73401,CARTER,growers,
MM ENTERPRISES ,GAAA-OFXD-URFN,MMENTERPRISESOK@GMAIL.COM,9034492230,ARDMORE,73401,CARTER,growers,
MOONLIGHT PHARMS LLC ,GAAA-ANRV-PV3S,RSTEVENSON@ATLASROOFING.COM,9039600151,ARDMORE,73401,CARTER,growers, MOONLIGHT PHARMS
MUSKRAT FACTORY LLC ,GAAA-EYUR-HP1D,MUSKRATFACTORY@GMAIL.COM,5805048935,ARDMORE,73401,CARTER,growers,
NUE LEAF LLC ,GAAA-VYIA-WN7O,JDUVAK@ICLOUD.COM,5802207975,ARDMORE,73401,CARTER,growers, NUE LEAF
NX VENTURE LLC ,GAAA-IBCR-O6LP,NXVENTURELLCOK@GMAIL.COM,4056131713,ARDMORE,73401,CARTER,growers,
OPTIMAL VINE ,GAAA-41B1-1RY3,BLAKE_223@HOTMAIL.COM,5802241456,ARDMORE,73401,CARTER,growers,
ORGANIC KRAFT CANNABIS INC. ,GAAA-4YLZ-XRAO,GEORGE.ZENAPROPERTIES@GMAIL.COM,2103152628,ARDMORE,73401,CARTER,growers,
PISTIL PETE PHARMS LLC ,GAAA-V1US-LTFQ,PISTILPETEPHARMS@GMAIL.COM,5805048795,ARDMORE,73401,CARTER,growers, TRIP-P
NANA ZHANG ,GAAA-N1IG-3FYI,MATT@STACYLEGALGROUP.COM,4058167228,KINGFISHER,73750,KINGFISHER,growers,
NANCY'S GREEN LLC ,GAAA-L60O-FUP6,PGT16888@GMAIL.COM,4058125708,KINGFISHER,73750,KINGFISHER,growers,
NIKKI GREEN LLC ,GAAA-BGJL-75AX,PGT16888@GMAIL.COM,9123990817,KINGFISHER,73750,KINGFISHER,growers,
OJAI FARMS LLC ,GAAA-VJYA-LRLH,BOB@MANLEYPLS.COM,4053067675,KINGFISHER,73750,KINGFISHER,growers,
OKIE RUSH FARMS ,GAAA-VKXX-EQXE,DANIELFARROW19@GMAIL.COM,4053941034,KINGFISHER,73750,KINGFISHER,growers,
OKLA46 LLC ,GAAA-TDJZ-ZKMF,OKLA46LLC@YAHOO.COM,6463399839,KINGFISHER,73750,KINGFISHER,growers,
SKUNKY MONKEY FARMS ,GAAA-N1EV-BRQS,SKUNKYMONKEYFARMS@YAHOO.COM,5806030330,KINGFISHER,73750,KINGFISHER,growers, SKUNKY MONKEY FARMS
THE MAYER LLC ,GAAA-LM6D-JN6S,PGT16888@GMAIL.COM,4057064881,KINGFISHER,73750,KINGFISHER,growers,
UNITED CANNABIS LLC ,GAAA-0JTN-9LID,UNITEDCANNABISOKC@GMAIL.COM,4173123993,KINGFISHER,73750,KINGFISHER,growers,
WARREN GREEN LLC ,GAAA-NN0F-WTM6,PGT16888@GMAIL.COM,6462581277,KINGFISHER,73750,KINGFISHER,growers, WARREN GREEN
WESTIN GREEN LLC ,GAAA-NDX8-MPGG,PGT16888@GMAIL.COM,9139096258,KINGFISHER,73750,KINGFISHER,growers,
WILLOW GREEN LLC ,GAAA-GXUG-Q1IF,PGT16888@GMAIL.COM,9132445149,KINGFISHER,73750,KINGFISHER,growers,
ZX GREEN LLC ,GAAA-ZZXB-BAZ1,PGT16888@GMAIL.COM,9179693339,KINGFISHER,73750,KINGFISHER,growers,
"3 K OUTFITTERS, LLC ",GAAA-E1ZX-4Y3O,3KOUTFITTERS@GMAIL.COM,5805130651,KINGSTON,73439,MARSHALL,growers,
"D & D NURSERY, LLC ",GAAA-EY1O-BOEC,SPEEDMAN183@YAHOO.COM,5805645674,KINGSTON,73439,MARSHALL,growers," D & D NURSERY, LLC"
