business,license,email,phone,city,zip,county,license_type,trade_name
"ALICE'S RESTAURANT, LLC ",PAAA-MIHK-U3UN,BBOCD50@GMAIL.COM,5807726297,CORN,73024,WASHITA,processor, TWO TWISTED GIRLS
"ADAY BOLO WHOLESALE, LLC ",PAAA-0V3R-DG0T,ALEX.PACE1963@ICLOUD.COM,8175079945,CORNISH,73456,JEFFERSON,processor,
SMECTITE LAND SERVICES LLC ,PAAA-NYXH-6GWO,ROCKWELLNESS405@GMAIL.COM,4058164975,ADA,74820,PONTOTOC,processor, THE TERP SHOP
"T&C HOLDINGS, LLC ",PAAA-NY2W-IU7T,SALES@SIXTY4FARMS.COM,5803997619,ADA,74820,PONTOTOC,processor, '64 FARMS
"THE HEALING PHARM GROUP, LLC ",PAAA-3TO4-EPPR,DAVIDJASONPARDUE@GMAIL.COM,5807190009,ADA,74820,PONTOTOC,processor, THE HEALING PHARM
THE MEDICINE POUCH LLC ,PAAA-V1JD-TMFV,KBEACH@RJRTRUCKING.NET,5803200487,ADA,74820,PONTOTOC,processor,
"TWO GUYS SUPPLIES, LLC ",PAAA-OL6P-DFIR,ZEROLIMITS007@GMAIL.COM,5803994960,ADA,74820,PONTOTOC,processor,
"7 LEAF SOLUTIONS, LLC ",PAAA-EYZK-T398,7LEAFSOKLAHOMA@GMAIL.COM,2097693036,ADA,74820,PONTOTOC,processor," 7 LEAF SOLUTIONS, LLC"
"KUSH KITCHEN, LLC ",PAAA-NJ7V-GWJS,KUSHKITCHENLLC@GMAIL.COM,9185305024,ADAIR,74330,MAYES,processor,
BLUFF CREEK PROCESSING ,PAAA-NTOQ-EF67,BLUFFCREEKPROCESSING@GMAIL.COM,9182571068,AFTON,74331,DELAWARE,processor, BLUFF CREEK PROCESSING
H&H PROCESSING CORPORATION ,PAAA-NKNO-N2EL,AMBER@HIGHERHEALTHOKLAHOMA.COM,9182195760,AFTON,74331,DELAWARE,processor, H&H PROCESSING
HORSE CREEK CAVE FARMS LLC ,PAAA-4YYK-HUYS,SOONER_WATERBOY@YAHOO.COM,9188013869,AFTON,74331,DELAWARE,processor, BLUE IGUANA PROCESSING
KENDER XTRACTS LLC ,PAAA-IAHO-KWCG,CHARLES.WILLIAMS@PRODIGY.NET,4052403487,AFTON,74331,OTTAWA,processor, CENTRAL NATIVE HOLDINGS
SHORT ARROW L.L.C. ,PAAA-4YV6-TGOW,LEE.UTO@GMAIL.COM,9182610906,AFTON,74331,OTTAWA,processor, SHORT ARROW PHARMS
SMOKLAHOMA FARMS LLC ,PAAA-H1T6-WA0Z,GRANDSGOLDEN@GMAIL.COM,9188011588,AFTON,74331,DELAWARE,processor, SMOKLAHOMA FARMS LLC
JUDE'S PROCESSING LLC ,PAAA-E1FD-6UR8,RICKGBLOC@GMAIL.COM,8179916350,ALTUS,73521,JACKSON,processor,
AMERICANNAGAR LLC. ,PAAA-NYMG-LHXY,SKYLARLEE972@YAHOO.COM,4058162095,AMBER,73004,GRADY,processor,
THE GINGERBREAD BAKING CO. ,PAAA-EKBE-PJDO,TERRIEGAL@ITMANINC.COM,5803480523,COVINGTON,73730,GARFIELD,processor, THAT KINDA BAKERY
NATIVE LEAF APOTHECARY CO. ,PAAA-N1IC-MFA3,JEFF@NATIVELEAFAPOTHECARY.COM,9189513222,COWETA,74429,WAGONER,processor,
"NATIVE LEAF APOTHECARY, LLC ",PAAA-ZYHL-OITY,JEFF@NATIVELEAFAPOTHECARY.COM,9189513222,COWETA,74429,WAGONER,processor," NATIVE LEAF APOTHECARY, LLC"
DIRTY DOG EXTRACTS LLC ,PAAA-EKQK-O25S,DIRTYDOGEXTRACTS@GMAIL.COM,4054796495,COYLE,73027,LOGAN,processor,
REMEDY LLC ,PAAA-NK4P-TXTD,CHUCK@REMEDYREFINERY.COM,6095027652,COYLE,73027,OKLAHOMA,processor, REMEDY REFINERY
TWICE BAKED EDIBLES LLC ,PAAA-EJUK-XGSS,FRITZ@WHITEBOX.NET,4055148169,COYLE,73027,LOGAN,processor, TWICE BAKED
ABUNDANT GREEN RELEAF INC. ,PAAA-VYOK-VNZO,HIMES.CARMEN@GMAIL.COM,4053269334,CRESCENT,73028,OKLAHOMA,processor,
BECKY PING LLC ,PAAA-V1XX-PCOW,MATT@STACYLEGALGROUP.COM,4058167228,CRESCENT,73028,KINGFISHER,processor, BECKY PING LLC
EDEN CANNABIS FARMS INC. ,PAAA-AZBI-OU9S,LASIARSHAD@GMAIL.COM,2813098908,CRESCENT,73028,LOGAN,processor,
GANJA MOJO LLC ,PAAA-NJPF-QSCW,DONNY@SIZEMOJO.COM,7206683374,CRESCENT,73028,LOGAN,processor, GANJA MOJO
MIRACLE MEDS LLC ,PAAA-VJZN-CFNB,SWANSONS84@HOTMAIL.COM,4054344633,CRESCENT,73028,LOGAN,processor, MIRACLE MEDS
"PING GREEN, LLC ",PAAA-4KYY-0S4V,MATT@STACYLEGALGROUP.COM,4058167228,CRESCENT,73028,LOGAN,processor,
"POTION EXTRACT, LLC ",PAAA-RW7M-IG7G,TOM@FINORIC.COM,2813096263,CRESCENT,73028,LOGAN,processor," POTION EXTRACT, LLC"
TWISTED SISTERS 420 LLC ,PAAA-M8NA-ZTCL,TWISTEDSIS420@GMAIL.COM,4055316987,CRESCENT,73028,LOGAN,processor, TWISTED SISTERS 420
"ZANJA EXTRACTS, LLC ",PAAA-MCB6-M4FO,AUSTIN.FIELDING@GMAIL.COM,4055147934,CUSHING,74023,PAYNE,processor, ZANJA EXTRACTS
"FORBIDDEN FRUITS FARM, LLC ",PAAA-VMJ1-MUS9,ALEXIS.KAISER@GMAIL.COM,4052473000,CYRIL,73029,CADDO,processor,
VET RELIEF FARMS ,PAAA-UGOV-GLJZ,LUCYK7701@GMAIL.COM,5804583331,CYRIL,73029,CADDO,processor,
ARBUCKLE XTREME LABS LLC ,PAAA-VKKO-0OMH,JHOOD@ARBUCKLEXLABS.COM,8179339787,DAVIS,73030,MURRAY,processor, ARBUCKLE XTREME LABS LLC
RED LIGHT PROCESSING LLC ,PAAA-V1YQ-FLNP,LINZEBENTLEY@YAHOO.COM,6467174751,DAVIS,73030,MURRAY,processor, RED LIGHT
"CR 1090, LLC ",PAAA-N1BU-FDLE,NWYCOFF21@GMAIL.COM,7859797401,DEER CREEK,74636,GRANT,processor, TREEHOUSE TRIBE EXTRACTS
BEYOND THE BUD INC ,PAAA-XYYA-I6SN,TERRI@BEYONDTHEBUDOK.COM,4055055922,DEL CITY,73115,OKLAHOMA,processor, BEYOND THE BUD
"NOTUM, INC ",PAAA-NYHW-PYV4,MATT@STACYLEGALGROUP.COM,4058167228,DEL CITY,73115,OKLAHOMA,processor," NOTUM, INC"
OK KIND CONNECTION PROCESSING LLC ,PAAA-JWI6-J5W5,BCHAIRESS@GMAIL.COM,4056308735,DEL CITY,73115,OKLAHOMA,processor,
THE GREEN'S BAKERY CORPORATION ,PAAA-N18H-HPHE,THEGREENSBAKERY@GMAIL.COM,4054090339,DEL CITY,73115,OKLAHOMA,processor, THE GREEN'S BAKERY
Z-DISPENSARY LLC ,PAAA-NJP8-XXOL,DR.DUSTINYORK13@GMAIL.COM,4053653774,DEL CITY,73115,OKLAHOMA,processor,
"BROTHERS PROCESSING 1, LLC ",PAAA-N1TM-II4M,OKLAHOMABUSINESS1@GMAIL.COM,6192039724,DEL CITY,73115,OKLAHOMA,processor, PRESTIGE CANNABIS
GREEN CHEMISTRY LLC ,PAAA-BRWA-8UYN,GREENCHEMISTRYLLCOK@GMAIL.COM,4052877684,DEPEW,74028,CREEK,processor, GREEN CHEMISTRY
GREENTREE MEDICAL LLC ,PAAA-EJ65-P1SD,GREENTREE357@YAHOO.COM,5802993227,DEVOL,73531,COTTON,processor, ALTERNATIVE CONCENTRATE
CRAFT KINGS LLC ,PAAA-NYX8-TOW7,DOC@GREENLEAFCULTIVATIONS.COM,4053420420,DEWEY,74029,WASHINGTON,processor, CRAFT KINGS
DANKLAND DELIGHTS LLC ,PAAA-41QM-PEDD,DANKMEDIC918@OUTLOOK.COM,9182148238,DEWEY,74029,WASHINGTON,processor,
DANKLAND PROCESSING ,PAAA-NJEW-FOY8,CBUFORD44@ICLOUD.COM,4055350344,DEWEY,74029,WASHINGTON,processor,
"DANTE VENTURES, INC ",PAAA-JKNT-5MFU,AKBAR.PANJWANI123@GMAIL.COM,2819488425,DEWEY,74029,WASHINGTON,processor, DANTE CANNABIS DISTRIBUTION
DIAMOND LABS LLC ,PAAA-N1HB-4WEJ,LIZSHERROCK@GMAIL.COM,9185275777,DEWEY,74029,WASHINGTON,processor, DIAMOND LABS
"URBAN XTRACTS, LLC ",PAAA-7QBF-K1J8,JOHNTANNER81@YAHOO.COM,6614355200,DEWEY,74029,WASHINGTON,processor, URBAN XTRACTS
MEDICATED REMEDIES LLC ,PAAA-CNIK-BM8N,LACEYWALKER54@GMAIL.COM,5808216037,DILL CITY,73641,WASHITA,processor,
BEYOND HONEY OIL FARMS LLC ,PAAA-VYHX-MQV5,DUSTY@BEYONDHONEYOILFARMS.COM,4054007755,DOVER,73734,KINGFISHER,processor, BEYOND HONEY OIL FARMS
BULLFOOT BROTHERS LLC ,PAAA-VKQC-WHNR,RAUL@BULLFOOTBROTHERS.COM,4055206070,DOVER,73734,KINGFISHER,processor, BULLFOOT BROTHERS
COWBOY CANNABIS PHARM LLC ,PAAA-KLDK-WPET,COWBOYCANNABISPHARM@GMAIL.COM,5805529026,DOVER,73734,KINGFISHER,processor, COWBOY CANNABIS PHARM LLC
"CONNECT LABORATORIES, L.L.C. ",PAAA-NJLG-IUNX,CONNECTLABSOK@GMAIL.COM,9183325512,DRUMRIGHT,74030,CREEK,processor, CONNECT LABS
TWISTED MARY PROCESSING ,PAAA-CCFZ-CWXM,TMPRODUCTIONSGROW@GMAIL.COM,9185131308,DRUMRIGHT,74030,PAYNE,processor, TWISTED MARY PROCESSING
"ALOHA SNACK BAR, LLC ",PAAA-EYDS-BD57,ALOHASNACKBAROK@GMAIL.COM,4052763285,DUNCAN,73533,STEPHENS,processor, ALOHA SNACK BAR
ATLAS CANNABIS COMPANY ,PAAA-4Y7T-JSWE,ATLASCANNABISCOMPANY@GMAIL.COM,5806063819,DUNCAN,73533,STEPHENS,processor,
BEE'S KNEES DISPENSARY LLC ,PAAA-VJBW-ZXS2,LACEY.BURTON00@GMAIL.COM,5806412487,DUNCAN,73533,STEPHENS,processor,
BIG BOYZ EXTRACTS LLC ,PAAA-DUHO-9ON0,BIGT127MOBILE@GMAIL.COM,8178753860,DUNCAN,73533,STEPHENS,processor, BIG BOYZ EXTRACTS LLC
"FERG BROTHERS, LLC ",PAAA-EYHW-5HXS,DREW@UTERPIAEXTRACTS.COM,5808604167,DUNCAN,73533,STEPHENS,processor, UTERPIA EXTRACTS LLC
"HELEYON EXTRACTS, LLC ",PAAA-EKFF-R3EX,HALEY@HELEYON.COM,5808602468,DUNCAN,73533,STEPHENS,processor,
HINK INK LLC ,PAAA-XWPD-PR3V,STANSPRAGGINS@GMAIL.COM,4692374668,DUNCAN,73533,STEPHENS,processor, HINK INC LLC
OKLAHOMA NATIVE ROOTS HEALTH & WELLNESS LLC ,PAAA-NKPH-KLSA,NATIVEROOTS@YAHOO.COM,5805124000,DUNCAN,73533,STEPHENS,processor," OKLAHOMA NATIVE ROOTS HEALTH & WELLNESS, LLC"
"PLUMLOWCO, LLC ",PAAA-4JV8-U189,THOMAS.LOWRY58@GMAIL.COM,5806785447,DUNCAN,73533,STEPHENS,processor,
PROCC OKC LLC ,PAAA-GF1A-JPXC,MATT@ALLAREASECURITY.COM,4058084400,DUNCAN,73533,STEPHENS,processor, PROCC OKC LLC
TAYLOR AGRICULTURE GROWTH AND EXTRACTIONS INC ,PAAA-NKA8-DNGD,JAMES.CALVIN@TAGEFARMS.COM,2542306254,DUNCAN,73533,STEPHENS,processor, TAYLOR AGRICULTURE GROWTH AND EXTRACTIONS
"VENTUREWISE PROCESSING, LLC ",PAAA-EKRH-PP0M,ALSTON05@GMAIL.COM,5805609674,DUNCAN,73533,STEPHENS,processor, CANNAWISE CONCENTRATES
BBC VENTURES INC ,PAAA-NK0X-MKOY,BRENDA@BBCVENTURES.NET,7022340385,DURANT,74701,BRYAN,processor, BBC VENTURES INC
"BMF COMPANIES, INC. ",PAAA-84I0-GLJH,ERIC@BMFFARMS.COM,5809165039,DURANT,74701,BRYAN,processor, BMF FARMS
CANNAMED LLC ,PAAA-EKDA-GPVH,SALES@CANNAMEDOK.COM,5809166295,DURANT,74701,BRYAN,processor, GOOD OIL BOYS
"EVERGREEN EVOLUTION (OK), LLC ",PAAA-HKKY-GNRZ,DANDERTON@CNCLLC.ORG,4695628720,DURANT,74701,BRYAN,processor," EVERGREEN EVOLUTION OK, LLC"
"GOLDEN SHOVEL HOLDINGS, LLC ",PAAA-NYYY-HEVE,COLBY@HEAVENLYHAZE.COM,8174049901,DURANT,74701,BRYAN,processor, HEAVENLY HAZE
HAPPY HEMP PROCESSING CO. ,PAAA-VYQD-EL7M,ADMIN@CANNATEXSOLUTIONS.COM,5807484551,DURANT,74701,BRYAN,processor, HAPPY HEMP PROCESSING
HIGHER POWER PROCESSING LLC ,PAAA-EJQ3-GXFP,HIGHERPOWERPROCESSINGLLC@GMAIL.COM,5804788213,DURANT,74701,BRYAN,processor, DANIEL MARSHALL
HUYLINH LLC ,PAAA-Y7UF-KUJB,LINH.HUYNH2020@YAHOO.COM,4692360666,DURANT,74701,BRYAN,processor, PHAT PHARM
"JOYFLORA, LLC ",PAAA-UYHC-BTUN,JOYFLORALLC@GMAIL.COM,8173129418,DURANT,74701,BRYAN,processor," JOYFLORA, LLC"
LEVITATE INDUSTRIES LLC ,PAAA-NJBO-OJZB,RAY@LEVITATEINDUSTRIES.COM,5809208628,DURANT,74701,BRYAN,processor, LEVITATE INDUSTRIES LLC
"NLIGHTN PROCESSING, INC. ",PAAA-EJ9X-IUYX,MARISA@NLIGHTNCANNABIS.COM,9036474512,DURANT,74701,BRYAN,processor, NLIGHTN APOTHECARY
"PRIME PROCESSING, LLC ",PAAA-EYMT-VVWR,KEITH@POH.LLC,5809801848,DURANT,74701,BRYAN,processor,
S AND B CANNABIS LLC ,PAAA-J8VN-6H1R,S.SMOTHERS@HOTMAIL.COM,5802309477,DURANT,74701,BRYAN,processor, BONG WATER BEVERAGE
SWEET LEAF FARMACY ,PAAA-NJXZ-QJPR,FLOWERLADYOK@YAHOO.COM,9038185049,DURANT,74701,BRYAN,processor,
"ANNABIS, LLC ",PAAA-EY8G-TJSW,MATT@STACYLEGALGROUP.COM,4058167228,EARLSBORO,74840,SEMINOLE,processor,
BORO FAMILY FARMS LLC ,PAAA-41PT-MXWN,CONNOR@BOROFARMS.COM,4055849516,EARLSBORO,74840,POTTAWATOMIE,processor,
MITTIES KITCHEN LLC ,PAAA-E1GF-OVKL,MELINDAB56@HOTMAIL.COM,4055939986,EARLSBORO,74840,POTTAWATOMIE,processor, MITTIE'S MEDICINALS
5 LEAF PROCESSING LLC ,PAAA-VJGX-C3IR,NICMONTANA1@GMAIL.COM,4056554633,EARLSBORO,74840,SEMINOLE,processor, 5 LEAF PROCESSING
ARCADIA BRANDS LLC ,PAAA-411B-HBV5,ROBERT@ARCADIABRANDS.COM,9188591374,EDMOND,73025,LOGAN,processor,
"BIG DREAM HOLDINGS, LLC ",PAAA-4JC0-Z7OQ,SHERRI@BIGDREAMCANNABIS.COM,4056336695,EDMOND,73013,OKLAHOMA,processor, BIG DREAM EXTRACTS
"BIONIC CHRONIC, LLC ",PAAA-N12C-LNAS,CHRISCOREY03@YAHOO.COM,4057952961,EDMOND,73034,LOGAN,processor, BIONIC CHRONIC
BRASH INVESTMENTS LLC ,PAAA-THGT-S6VY,SALES@BRASHCANNABIS.COM,4054453115,EDMOND,73013,OKLAHOMA,processor, BRASH CANNABIS
C&G CAPITAL VENTURES INC ,PAAA-16WU-IXVQ,CANNACAPITALVENTURES@GMAIL.COM,7865724734,EDMOND,73034,LOGAN,processor, CANNASSEUR OKC
"CICADA LABS, LLC ",PAAA-WM10-C7XT,CICADALABSOK@GMAIL.COM,5803346731,EDMOND,73003,OKLAHOMA,processor,
CROWN CONSTRUCTION AND MANAGEMENT ,PAAA-N11U-D29X,EMKW@COX.NET,4054147015,EDMOND,73034,LOGAN,processor, CROWN PROCESSING
"DH THAI PRODUCTS, LLC ",PAAA-4JMC-OPSV,BLUEXLAB@GMAIL.COM,4059065878,EDMOND,73034,LOGAN,processor,
DYMOND DISPENSARY LLC ,PAAA-X8AV-1BRO,EVAN@DYMONDENTERPRISESOK.COM,4058301225,EDMOND,73034,LOGAN,processor,
EMERALD LABS LLC ,PAAA-EY63-ZUGS,ONAMSN@AOL.COM,4056648216,EDMOND,73013,OKLAHOMA,processor,
ESCO BRANDS LLC ,PAAA-N1A6-M8WU,RICKI@ELECTRALEAF.COM,4847975950,EDMOND,73034,OKLAHOMA,processor,
FIORE LLC ,PAAA-VYJK-AUFG,VICKI.R.TOOMBS@GMAIL.COM,4056202251,EDMOND,73012,OKLAHOMA,processor,
GREAT PLAINS EXTRACTS LLC ,PAAA-VKMQ-UZZ3,ROBERT@ARCADIABRANDS.COM,9188591374,EDMOND,73025,LOGAN,processor, GREAT PLAINS EXTRACTS
GREEN ALCHEMY LLC ,PAAA-EJIG-3EE4,GREENALCHEMYOK@GMAIL.COM,4058632433,EDMOND,73025,OKLAHOMA,processor, GREEN ALCHEMY MEDICINE
GREEN LIGHT CONNECT LLC ,PAAA-OKLX-FY6Z,HOLCOMBDJ@GMAIL.COM,3162144613,EDMOND,73025,OKLAHOMA,processor, GREEN LIGHT CONNECT LLC
"HARD PRESSED ORGANICS, LLC ",PAAA-4JYZ-M12P,MARKPATTON35@GMAIL.COM,4053157420,EDMOND,73013,OKLAHOMA,processor," HARD PRESSED ORGANICS, LLC"
HIGH POINT MEDS LLC ,PAAA-4KUO-3Q7I,POPESE@HIGHPOINTMEDS.COM,3852852455,EDMOND,73003,OKLAHOMA,processor,
"HM PREROLL, LLC ",PAAA-NJ4I-BPYG,CHRIS.HMPREROLL@GMAIL.COM,4054267371,EDMOND,73034,LOGAN,processor, HI TEK SOLVENTLESS
ICE MELTS LLC ,PAAA-7TK8-XDQL,LESLIEMCMINN@COX.NET,4058244463,EDMOND,73034,LOGAN,processor, LESLIE MCMINN
JJRB FARMS LLC ,PAAA-NJ4R-2OXU,SCISSORTAILMANAGEMENT@GMAIL.COM,4058504416,EDMOND,73034,LOGAN,processor, JJRB FARMS
KALI GIRL LLC ,PAAA-417Z-KMFE,JFPRIMEOKC@YAHOO.COM,4059239734,EDMOND,73013,OKLAHOMA,processor, UWD
KIM'S CONNECTIONS ,PAAA-Y0WD-VZZP,KIM@KIMSCONNECTIONSOKC.COM,4054654905,EDMOND,73013,OKLAHOMA,processor,
LEAF LOGIC LLC ,PAAA-NY4U-71OC,INFO@LEAFLOGICOK.COM,4053231700,EDMOND,73003,OKLAHOMA,processor, LEAF LOGIC CONCENTRATES
"LIFE THERAPEUTICS, LLC ",PAAA-EKRY-JOJ8,CALEB@LIFETHERABRANDS.COM,4053392836,EDMOND,73003,OKLAHOMA,processor,
"LONE WOLFE VENTURES, LLC ",PAAA-EYRY-VHUD,KIRK@KOSMIKBRANDS.COM,3183490685,EDMOND,73013,OKLAHOMA,processor,
LOUD CITY EXTRACTS LLC ,PAAA-NKRK-STMO,E@LOUDCITYEXTRACTS.COM,4054203937,EDMOND,73013,OKLAHOMA,processor, LOUD CITY EXTRACTS
LUCKY'S ICE HOUSE ,PAAA-KVCV-JVK2,LUCKYSHOUSE@ATT.NET,4055323050,EDMOND,73013,OKLAHOMA,processor, E-FREE
MINT COMPANY ,PAAA-EYDI-1E4G,JAIMESCHULTHEIS@GMAIL.COM,4058201833,EDMOND,73013,OKLAHOMA,processor,
MY ONI CHAN IS OK LLC ,PAAA-AZUB-CH1V,JORDANSROSSON@GMAIL.COM,4054929976,EDMOND,73003,OKLAHOMA,processor, MY ONI CHAN IS OK LLC
"NATURE'S GOLD FOOD PRODUCTS, LLC ",PAAA-I6OO-AK7L,CORY.COCKRELL@ICLOUD.COM,8325883056,EDMOND,73034,LOGAN,processor," NATURE'S GOLD FOOD PRODUCTS, LLC"
NATURE'S RELIEF LLC ,PAAA-VYDU-FO3D,NRCULTIVATION@GMAIL.COM,9167527798,EDMOND,73025,OKLAHOMA,processor, NATURE'S RELIEF
NEW ROOTS SCIENTIFIC LLC ,PAAA-4KIL-HD6H,OMARTAHSAN@GMAIL.COM,4053942044,EDMOND,73013,OKLAHOMA,processor, NEW ROOTS SCIENTIFIC
"NICE TREE, LLC ",PAAA-4JFD-XXFE,TRJAMES1414@GMAIL.COM,4055965151,EDMOND,73013,OKLAHOMA,processor, NICE TREE
"OASIS FOUND REMEDIES, LLC ",PAAA-VYIZ-OLVD,OASISFOUNDREMEDIES@GMAIL.COM,4058335731,EDMOND,73025,LOGAN,processor," OASIS FOUND REMEDIES, LLC"
"OKLAHOMA GENETICS & EXTRACTS, LLC. ",PAAA-EYWP-JSXC,JORDAN@GROW788.COM,9185764838,EDMOND,73012,OKLAHOMA,processor," OKLAHOMA GENETICS & EXTRACTS, LLC."
PEACE OUT TIME LLC ,PAAA-4Y1M-GFVL,AMANDA@HOLISTICGREENSCBD.COM,4053886521,EDMOND,73013,OKLAHOMA,processor, PEACE OUT PROCESSING
PHRESH HARVEST LLC ,PAAA-EYGD-QNSU,CSWYLIE54@HOTMAIL.COM,7606845483,EDMOND,73025,LOGAN,processor, PENDING
PLATINUM FARMS LLC ,PAAA-JD12-GHGT,RHONDA@DAVIDSTANLEYAUTOGROUP.COM,4054174054,EDMOND,73013,OKLAHOMA,processor, PLATINUM FARMS
"PURE EXOTICS, LLC ",PAAA-EKMB-RYKX,INFO@PUREEXOTICS.NET,4054892800,EDMOND,73013,OKLAHOMA,processor,
"PURPLE GOAT, LLC ",PAAA-LKXW-MQK8,ADMIN@THATPURPLEGOAT.COM,6122074473,EDMOND,73034,LOGAN,processor, PURPLEGOAT
RED EARTH CANNABIS LLC ,PAAA-4JOQ-SUJ1,JENNIFERWILSONSCOTT@GMAIL.COM,3108776314,EDMOND,73003,OKLAHOMA,processor, RED EARTH CANNABIS
RELEAF COLLECTIVE LLC ,PAAA-VJDA-BFMW,MGIROCCO@RELEAFCOLLECTIVE.COM,3109249342,EDMOND,73034,LOGAN,processor, RELEAF LABS
SCISSORTAIL SEED COMPANY ,PAAA-NJG6-ZBMH,RLBUSSETT@GMAIL.COM,3037045330,EDMOND,73034,LOGAN,processor,
SHOWDOWN ENTERPRISES LLC ,PAAA-VYVR-KGIU,RICKI@ELECTRALEAF.COM,4847975950,EDMOND,73003,OKLAHOMA,processor,
SMART MONEY GROUP LLC ,PAAA-V1CF-9JXC,JOSEPH.HALPIN1@GMAIL.COM,4055653236,EDMOND,73034,LOGAN,processor, EXTRINSIC AMBITIONS
SOONER GLUE LLC ,PAAA-VK9U-9NAP,SOONERGLUE@GMAIL.COM,4057190037,EDMOND,73034,LOGAN,processor, SOONER GLUE
SOUTHWEST GENETICS LLC ,PAAA-4KMN-GHDM,SWGENETIX@GMAIL.COM,8179921890,EDMOND,73034,OKLAHOMA,processor, SOUTHWEST GENETICS LLC
SQCR LLC ,PAAA-NKLG-J4O4,BRITTANY.TORRES2@YAHOO.COM,4058183556,EDMOND,73034,LOGAN,processor, EMERALD EMPIRE
STEALTH BUSINESS SOLUTIONS ,PAAA-EKVB-JPC9,ANDERSON.CORY.M@GMAIL.COM,4056405633,EDMOND,73003,OKLAHOMA,processor, STEALTH BUSINESS SOLUTIONS
SWEET PANDORA CREATIONS LLC ,PAAA-4YTA-CNH5,SWEETPANDORACREATIONS@GMAIL.COM,4054714421,EDMOND,73003,OKLAHOMA,processor, PRAIRIE JANE
"TAPROOTS EXTRACTS, INCORPORATED ",PAAA-EYB9-LYRO,JESS.ANTHONY.ROBERTS@GMAIL.COM,4058237816,EDMOND,73034,OKLAHOMA,processor, TAPROOTS EXTRACTS INCORPORATED
THE BOTANY ,PAAA-QDU6-60FL,MATHEW.ELLEBY@ME.COM,4059683354,EDMOND,73013,OKLAHOMA,processor, THE BOTANY
THE GATEWAY CBD & DISPENSARY LLC ,PAAA-4YZY-VOTI,GATEWAYCBD@GMAIL.COM,4055967474,EDMOND,73034,OKLAHOMA,processor, THE GATEWAY CBD & DISPENSARY LLC
WOODCREST CAPITAL LLC ,PAAA-YTAG-CHI2,BLAINE@WCCBRANDS.COM,4056266664,EDMOND,73034,LOGAN,processor, LEVEL UP CONCENTRATES
1 LUV EXTRACTS ,PAAA-VJ1H-OQID,1LUVEXTRACTSOK@GMAIL.COM,4056969460,EDMOND,73034,LOGAN,processor,
CLOUD 9INE SOLUTIONS LLC ,PAAA-NKLK-S8IT,MARCIALMITCHELL@COX.NET,4058308228,EDMOND,73013,OKLAHOMA,processor,
"MAPLE TREE 405, LLC ",PAAA-NKPL-BMRU,INKY3818BYE@YAHOO.COM,7146866299,EDMOND,73012,OKLAHOMA,processor,
710 DIAMOND CO OK LLC ,PAAA-4YOP-X1VM,710DIAMONDCO@GMAIL.COM,8326104938,EDMOND,73025,LOGAN,processor,
PLANTXTECH. LLC ,PAAA-NKZJ-C3RA,BREENE@VISUALLIZESOLAR.COM,6503029376,EDMUND,73025,OKLAHOMA,processor, PLANTXTECH
YETIVA PROCESSING LLC ,PAAA-7GXD-EGC2,INFO.YETIVAFARMS@GMAIL.COM,4056400319,EL RENO,73036,CANADIAN,processor, YETIVA FARMS
HIRB 66 LLC ,PAAA-NJKW-GNJ1,JULIENEWPORT3@YAHOO.COM,4056509203,EL RENO,73036,CANADIAN,processor, ROOT 66 WELLNESS
CAS GOWERS GROUP LLC ,PAAA-E1ZR-QOCI,PHILLIPSTOLL@GMAIL.COM,5806952262,ELGIN,73538,COMANCHE,processor, FARMER FEEL GOOD
"GAIA GREEN CAPITAL, LLC ",PAAA-41GE-BUKO,SWHITEHORN06@GMAIL.COM,8014004701,ELGIN,73538,COMANCHE,processor, ELVEN GARDENS
HE-SHENG LLC ,PAAA-H4UN-T7A1,MATT@STACYLEGALGROUP.COM,4058167228,ELK CITY,73644,BECKHAM,processor, HE-SHENG LLC
HERBILLEST EXTRACTIONS LLC ,PAAA-Z8LG-DTRR,HERBILLESTEXTRACTIONS@GMAIL.COM,7192896585,ELK CITY,73644,BECKHAM,processor, ILLEST EXTRACTIONS
"WB CREATIONS, LLC ",PAAA-4KWN-61HX,DLBROOKS88@OUTLOOK.COM,5802438241,ELK CITY,73644,BECKHAM,processor, WB CREATIONS
"FIRE FACTORY PROCESSING, LLC ",PAAA-VKK0-S5MW,FIREFACTORYLLC@GMAIL.COM,9403003083,ELMORE CITY,73433,GARVIN,processor,
HAMMRICH LLC ,PAAA-EYP8-MIOC,SEBAMACHI@GMAIL.COM,7203185391,ELMORE CITY,73433,GARVIN,processor, TRUELY BAKED LLC
OLDE KAT LLC ,PAAA-QQN6-TGIN,OLDEKATLLC@GMAIL.COM,4058379028,ELMORE CITY,73433,GARVIN,processor, OLDE KAT LLC
"VC GREEN, LLC ",PAAA-4J6N-QIYL,MATT@STACYLEGALGROUP.COM,4058167228,ELMORE CITY,73010,GARVIN,processor, VC GREEN LLC
INFAMOUS OG LLC ,PAAA-EK3U-IMU9,INFAMOUSOGLLC@GMAIL.COM,5804782533,ENID,73701,GARFIELD,processor, INFAMOUS OG LLC
J&M PROCESSING ,PAAA-QX7K-FPML,GREENERLIVING1326@GAMIL.COM,5807472790,ENID,73701,GARFIELD,processor,
NATURAL REMEDIES MMJ LLC ,PAAA-LB1N-Q31A,MC@NATURALREMEDIESMMJ.COM,5807474494,ENID,73701,GARFIELD,processor,
